genome_id	genome_name	patric_id	refseq_locus_tag	gene	product	ec_number	ec_description	pathway_id	pathway_name
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.745	HMPREF0623_0762	atpA	ATP synthase alpha chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.746	HMPREF0623_0763	atpH	ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.746	HMPREF0623_0763	atpH	ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.746	HMPREF0623_0763	atpH	ATP synthase delta chain (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.747	HMPREF0623_0764	atpF	ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.747	HMPREF0623_0764	atpF	ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.747	HMPREF0623_0764	atpF	ATP synthase F0 sector subunit b (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.748	HMPREF0623_0765	atpE	ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.748	HMPREF0623_0765	atpE	ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.748	HMPREF0623_0765	atpE	ATP synthase F0 sector subunit c (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.749	HMPREF0623_0766	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00190	Oxidative phosphorylation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.749	HMPREF0623_0766	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00195	Photosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.749	HMPREF0623_0766	atpB	ATP synthase F0 sector subunit a (EC 3.6.3.14)	3.6.3.14	H(+)-transporting two-sector ATPase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.752	HMPREF0623_0769	upp2	Uracil phosphoribosyltransferase (EC 2.4.2.9)	2.4.2.9	Uracil phosphoribosyltransferase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.753	HMPREF0623_0770	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00260	Glycine, serine and threonine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.753	HMPREF0623_0770	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00460	Cyanoamino acid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.753	HMPREF0623_0770	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00630	Glyoxylate and dicarboxylate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.753	HMPREF0623_0770	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00670	One carbon pool by folate
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.753	HMPREF0623_0770	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	2.1.2.1	Glycine hydroxymethyltransferase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.757	HMPREF0623_0774	tdk	Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.757	HMPREF0623_0774	tdk	Thymidine kinase (EC 2.7.1.21)	2.7.1.21	Thymidine kinase	00983	Drug metabolism - other enzymes
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.760	HMPREF0623_0777	pmi	Mannose-6-phosphate isomerase (EC 5.3.1.8)	5.3.1.8	Mannose-6-phosphate isomerase	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.760	HMPREF0623_0777	pmi	Mannose-6-phosphate isomerase (EC 5.3.1.8)	5.3.1.8	Mannose-6-phosphate isomerase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.772	HMPREF0623_0789	pgi	Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.772	HMPREF0623_0789	pgi	Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.772	HMPREF0623_0789	pgi	Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00500	Starch and sucrose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.772	HMPREF0623_0789	pgi	Glucose-6-phosphate isomerase (EC 5.3.1.9)	5.3.1.9	Glucose-6-phosphate isomerase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.774	HMPREF0623_0791	fba	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.774	HMPREF0623_0791	fba	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.774	HMPREF0623_0791	fba	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00051	Fructose and mannose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.774	HMPREF0623_0791	fba	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00680	Methane metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.774	HMPREF0623_0791	fba	Fructose-bisphosphate aldolase class II (EC 4.1.2.13)	4.1.2.13	Fructose-bisphosphate aldolase	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.782	HMPREF0623_0800	gntK	Gluconokinase (EC 2.7.1.12)	2.7.1.12	Gluconokinase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.783	HMPREF0623_0801	gnd2	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (decarboxylating)	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.783	HMPREF0623_0801	gnd2	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)	1.1.1.44	Phosphogluconate dehydrogenase (decarboxylating)	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.799	HMPREF0623_0817	tagD	Glycerol-3-phosphate cytidylyltransferase (EC 2.7.7.39)	2.7.7.39	Glycerol-3-phosphate cytidylyltransferase	00564	Glycerophospholipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.806	HMPREF0623_0824	yegS	Diacylglycerol kinase, Bacillus type (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	00561	Glycerolipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.806	HMPREF0623_0824	yegS	Diacylglycerol kinase, Bacillus type (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	00564	Glycerophospholipid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.806	HMPREF0623_0824	yegS	Diacylglycerol kinase, Bacillus type (EC 2.7.1.107)	2.7.1.107	Diacylglycerol kinase (ATP)	04070	Phosphatidylinositol signaling system
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.807	HMPREF0623_0825	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.807	HMPREF0623_0825	gatB	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.808	HMPREF0623_0826	gatA	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.808	HMPREF0623_0826	gatA	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.809	HMPREF0623_0827	gatC	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.809	HMPREF0623_0827	gatC	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.813	HMPREF0623_0831	xpt	Xanthine phosphoribosyltransferase (EC 2.4.2.22)	2.4.2.22	Xanthine phosphoribosyltransferase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.824	HMPREF0623_0843	ald2	Alanine dehydrogenase (EC 1.4.1.1)	1.4.1.1	Alanine dehydrogenase	00250	Alanine, aspartate and glutamate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.824	HMPREF0623_0843	ald2	Alanine dehydrogenase (EC 1.4.1.1)	1.4.1.1	Alanine dehydrogenase	00430	Taurine and hypotaurine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.833	HMPREF0623_0852	rpoA	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.833	HMPREF0623_0852	rpoA	DNA-directed RNA polymerase alpha subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.838	HMPREF0623_0857	adk	Adenylate kinase (EC 2.7.4.3)	2.7.4.3	Adenylate kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.866	HMPREF0623_0884	iunH	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.866	HMPREF0623_0884	iunH	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.867	HMPREF0623_0885		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.867	HMPREF0623_0885		Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)	3.2.2.1	Purine nucleosidase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.868	HMPREF0623_0886	rpoC	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.868	HMPREF0623_0886	rpoC	DNA-directed RNA polymerase beta' subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.869	HMPREF0623_0887	rpoB	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.869	HMPREF0623_0887	rpoB	DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)	2.7.7.6	DNA-directed RNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.872	HMPREF0623_0890		Pyruvate oxidase (EC 1.2.3.3)	1.2.3.3	Pyruvate oxidase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.873	HMPREF0623_0891	serS	Seryl-tRNA synthetase (EC 6.1.1.11)	6.1.1.11	Serine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.874	HMPREF0623_0892	dgk2	Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113)	2.7.1.113	Deoxyguanosine kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.874	HMPREF0623_0892	dgk2	Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113)	2.7.1.76	Deoxyadenosine kinase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.892	HMPREF0623_0910	pepDA3	Dipeptidase (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	00310	Lysine degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.892	HMPREF0623_0910	pepDA3	Dipeptidase (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	00550	Peptidoglycan biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.892	HMPREF0623_0910	pepDA3	Dipeptidase (EC 3.4.-.-)	3.4.-.-	Acting on peptide bonds (peptide hydrolases).	00780	Biotin metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.905	HMPREF0623_0923	galE2	UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00052	Galactose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.905	HMPREF0623_0923	galE2	UDP-glucose 4-epimerase (EC 5.1.3.2)	5.1.3.2	UDP-glucose 4-epimerase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.909	HMPREF0623_0927	holB	DNA polymerase III delta prime subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.909	HMPREF0623_0927	holB	DNA polymerase III delta prime subunit (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.911	HMPREF0623_0929	tmk	Thymidylate kinase (EC 2.7.4.9)	2.7.4.9	dTMP kinase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.915	HMPREF0623_0933	dnaX	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.915	HMPREF0623_0933	dnaX	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	2.7.7.7	DNA-directed DNA polymerase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.919	HMPREF0623_0937	nrdA	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.919	HMPREF0623_0937	nrdA	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.919	HMPREF0623_0937	nrdA	Ribonucleotide reductase of class Ib (aerobic), alpha subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.920	HMPREF0623_0938	nrdF	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00230	Purine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.920	HMPREF0623_0938	nrdF	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.920	HMPREF0623_0938	nrdF	Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)	1.17.4.1	Ribonucleoside-diphosphate reductase	00480	Glutathione metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.932	HMPREF0623_0949	cysS	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	6.1.1.16	Cysteine--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.933	HMPREF0623_0950	gltX	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	6.1.1.17	Glutamate--tRNA ligase	00860	Porphyrin and chlorophyll metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.933	HMPREF0623_0950	gltX	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	6.1.1.17	Glutamate--tRNA ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.933	HMPREF0623_0950	gltX	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)	6.1.1.24	Glutamate--tRNA(Gln) ligase	00970	Aminoacyl-tRNA biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.936	HMPREF0623_0953	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase (EC 3.6.1.23)	3.6.1.23	dUTP diphosphatase	00240	Pyrimidine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.938	HMPREF0623_0955	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00030	Pentose phosphate pathway
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.938	HMPREF0623_0955	rpiA	Ribose-5-phosphate isomerase A (EC 5.3.1.6)	5.3.1.6	Ribose-5-phosphate isomerase	00710	Carbon fixation in photosynthetic organisms
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.942	HMPREF0623_0960	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.942	HMPREF0623_0960	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00253	Tetracycline biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.942	HMPREF0623_0960	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.942	HMPREF0623_0960	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00640	Propanoate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.942	HMPREF0623_0960	accA2	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.943	HMPREF0623_0961	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00061	Fatty acid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.943	HMPREF0623_0961	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00253	Tetracycline biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.943	HMPREF0623_0961	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00620	Pyruvate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.943	HMPREF0623_0961	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00640	Propanoate metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.943	HMPREF0623_0961	accD2	Acetyl-coenzyme A carboxyl transferase beta chain (EC 6.4.1.2)	6.4.1.2	Acetyl-CoA carboxylase	00720	Reductive carboxylate cycle (CO2 fixation)
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.944	HMPREF0623_0962	accC2	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)	6.3.4.14	Biotin carboxylase	00061	Fatty acid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.946	HMPREF0623_0964	fabH2	3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)	2.3.1.180	Beta-ketoacyl-[acyl-carrier-protein] synthase III	00061	Fatty acid biosynthesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.961	HMPREF0623_0977	nadE	NAD synthetase (EC 6.3.1.5)	6.3.1.5	NAD(+) synthase	00760	Nicotinate and nicotinamide metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.965	HMPREF0623_0981	nagA	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	00052	Galactose metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.965	HMPREF0623_0981	nagA	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase	00520	Amino sugar and nucleotide sugar metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.966	HMPREF0623_0982	proC	Pyrroline-5-carboxylate reductase (EC 1.5.1.2)	1.5.1.2	Pyrroline-5-carboxylate reductase	00330	Arginine and proline metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00010	Glycolysis / Gluconeogenesis
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00071	Fatty acid metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00260	Glycine, serine and threonine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00350	Tyrosine metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00625	Tetrachloroethene degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00626	Naphthalene and anthracene degradation
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00830	Retinol metabolism
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00980	Metabolism of xenobiotics by cytochrome P450
862514.3	Pediococcus acidilactici DSM 20284	fig|862514.3.peg.967	HMPREF0623_0983	adhP	Alcohol dehydrogenase (EC 1.1.1.1)	1.1.1.1	Alcohol dehydrogenase	00982	Drug metabolism - cytochrome P450
