orgId	gdb	gid	pathway	step	score	locusId	sysName	desc	locusId2	sysName2	desc2	blastBits	curatedIds	identity	blastCoverage	blastScore	curatedDesc	hmmBits	hmmId	hmmCoverage	hmmScore	hmmDesc	otherIds	otherBits	otherIdentity	otherCoverage
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpA	2	1_1420												270.9	TIGR00262	0.96484375	2	trpA: tryptophan synthase, alpha subunit (EC 4.2.1.20)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpB	2	1_1419												627.0	TIGR00263	0.997402597402597	2	trpB: tryptophan synthase, beta subunit (EC 4.2.1.20)	CharProtDB::CH_123254	424.1	53.8	0.554131054131054
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpD_1	2	1_1415						154.5	SwissProt::P20576	42.2	0.945273631840796	2	Anthranilate synthase component 2; AS; ASII; Anthranilate synthase, GATase component; Anthranilate synthase, glutamine amidotransferase component; EC 4.1.3.27	184.8	TIGR00566	0.984375	2	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpD_1	0	1_1416						221.5	SwissProt::P00904,ecocyc::ANTHRANSYNCOMPII-MONOMER,metacyc::ANTHRANSYNCOMPII-MONOMER	38.7	0.617702448210923	0	Bifunctional protein TrpGD; EC 4.1.3.27; EC 2.4.2.18;; anthranilate synthase subunit TrpD (EC 2.4.2.18; EC 4.1.3.27);; anthranilate synthase component II (EC 2.4.2.18)						SwissProt::Q8PD71	237.3	42.1	0.991304347826087
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpD_1	0	1_427						70.1	BRENDA::Q06129,SwissProt::Q06129,metacyc::MONOMER-3604	30.1	0.825641025641026	0	anthranilate synthase (subunit 1/2) (EC 4.1.3.27);; Anthranilate synthase component 2; AS; ASII; Anthranilate synthase, GATase component; Anthranilate synthase, glutamine amidotransferase component; EC 4.1.3.27;; anthranilate synthase &beta; subunit (EC 4.1.3.27)						BRENDA::P27708,SwissProt::P27708	223.8	38.3	0.162247191011236
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpD_2	2	1_1416						237.3	SwissProt::Q8PD71	42.1	0.991304347826087	2	Anthranilate phosphoribosyltransferase; EC 2.4.2.18	387.6	TIGR01245	0.993939393939394	2	trpD: anthranilate phosphoribosyltransferase (EC 2.4.2.18)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	trp	trpE	1	1_1414			1_1413			245.3	BRENDA::P20580,SwissProt::P20580	39.4672131147541	0.74390243902439	1	anthranilate synthase (EC 4.1.3.27);; Anthranilate synthase component 1; AS; ASI; EC 4.1.3.27						BRENDA::P28820,CharProtDB::CH_004318,SwissProt::P28820	188	37.8	0.568085106382979
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	aro-dehydr	1	1_1724						159.1	uniprot:D8IR44_HERSS	36.4	0.942372881355932	1	SubName: Full=Prephenate dehydrogenase protein {ECO:0000313|EMBL:ADJ65170.1}; EC=1.3.1.12 {ECO:0000313|EMBL:ADJ65170.1};									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	cmutase	2	1_1728												73.8	PF01817	0.986666666666667	2	CM_2				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	pre-dehydr	1	1_1724						280.0	curated2:P20692	42.5	0.970350404312669	1	Prephenate dehydrogenase; PDH; EC 1.3.1.12									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	ptransferase	1	1_1492						302.0	BRENDA::Q02635	40.9	0.98	1	aspartate transaminase (EC 2.6.1.1); glutamate-prephenate aminotransferase (EC 2.6.1.79)						SwissProt::Q8DTM1	402.5	50.8	0.994910941475827
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	ptransferase	0	1_679						233.4	SwissProt::E9L7A5	35.6	0.832985386221294	0	Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase; PhPPA-AT; EC 2.6.1.1; EC 2.6.1.78; EC 2.6.1.79						SwissProt::P16524	351.7	47.1	0.969465648854962
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	ptransferase	0	1_1035						216.9	BRENDA::Q9SIE1,SwissProt::Q9SIE1	34.8	0.783157894736842	0	aspartate transaminase (EC 2.6.1.1); aspartate-prephenate aminotransferase (EC 2.6.1.78); glutamate-prephenate aminotransferase (EC 2.6.1.79);; Bifunctional aspartate aminotransferase and glutamate/aspartate-prephenate aminotransferase; AtAAT; AtPPA-AT; Protein MATERNAL EFFECT EMBRYO ARREST 17; EC 2.6.1.1; EC 2.6.1.78; EC 2.6.1.79						SwissProt::P16524	370.9	47.8	0.982188295165394
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	ptransferase	0	1_2252						201.8	BRENDA::Q02635	34.9	0.9025	0	aspartate transaminase (EC 2.6.1.1); glutamate-prephenate aminotransferase (EC 2.6.1.79)						REBASE::M.LmoJ1816I	370.2	52.1	0.413752913752914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	ptransferase	0	1_294						149.8	BRENDA::Q82IK5	31.6	0.997252747252747	0	succinyldiaminopimelate transaminase (EC 2.6.1.17); glutamate-prephenate aminotransferase (EC 2.6.1.79)						metacyc::BSU13580-MONOMER	528.1	65.7	0.982412060301508
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	tyrB	2	1_1035						443.4	BRENDA::Q9RAT0	56.9	0.976982097186701	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	370.9	47.8	0.982188295165394
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	tyrB	2	1_679						391.0	BRENDA::Q9RAT0	51.8	0.994884910485934	2	aromatic-amino-acid transaminase (EC 2.6.1.57)						SwissProt::P16524	351.7	47.1	0.969465648854962
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	tyrB	1	1_1492						380.6	CharProtDB::CH_017144	49.9	0.997455470737914	1	aspartate transaminase; EC 2.6.1.1						SwissProt::Q8DTM1	402.5	50.8	0.994910941475827
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	tyrB	1	1_2252						372.1	BRENDA::Q9RAT0	48.8	0.961636828644501	1	aromatic-amino-acid transaminase (EC 2.6.1.57)						REBASE::M.LmoJ1816I	370.2	52.1	0.413752913752914
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	tyr	tyrB	1	1_2689						322.0	SwissProt::H3ZPL1	41.7	0.94484412470024	1	Aromatic-amino-acid aminotransferase 1; ARAT-I; AROAT; EC 2.6.1.57						BRENDA::A0A060PQX5	324.3	41.4	0.94484412470024
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	val	ilvE	2	1_2034						530.4	BRENDA::Q8DTW7	75.1	0.991202346041056	2	branched-chain-amino-acid transaminase (EC 2.6.1.42)	443.4	TIGR01123	1	2	ilvE: branched-chain amino acid aminotransferase (EC 2.6.1.42)				
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	val	ilvE	1	1_2689						324.3	BRENDA::A0A060PQX5	41.4	0.94484412470024	1	branched-chain-amino-acid transaminase (EC 2.6.1.42)						SwissProt::H3ZPL1	322.0	41.7	0.94484412470024
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	val	ilvE	0	1_1228						188.3	reanno::acidovorax_3H11:Ac3H11_1358	31.7	0.982543640897756	0	L-leucine transaminase; L-isoleucine transaminase (EC 2.6.1.42)						SwissProt::Q2G1P1	266.2	33.9	0.986425339366516
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	val	ilvH	1	1_805						240.4	BRENDA::P08142,ecocyc::LARGEILVB-MONOMER,metacyc::LARGEILVB-MONOMER	30.8	0.951957295373665	1	acetolactate synthase (subunit 2/2) (EC 2.2.1.6);; acetohydroxy acid synthase I subunit IlvB (EC 2.2.1.6);; acetohydroxy acid synthase I, large subunit (EC 2.2.1.6)									
local__a63ec402d1dd265698c42e7d855c386c	local	a63ec402d1dd265698c42e7d855c386c	val	ilvH	0	1_3043						236.5	curated2:Q7U5G1	31.4	0.891410048622366	0	Acetolactate synthase large subunit; AHAS; EC 2.2.1.6; Acetohydroxy-acid synthase large subunit; ALS						BRENDA::P37063	1194.5	99.7	1
